0,1,2,3
10.630128936599485,1.5006964540191436,0.2,0.39999999999999997
11.030128936599485,1.5006964540191436,0.2,0.39999999999999997
11.430128936599486,1.5006964540191436,0.2,0.39999999999999997
11.830128936599486,1.5006964540191436,0.2,0.39999999999999997
12.230128936599487,1.5006964540191436,0.2,0.39999999999999997
12.630128936599487,1.5006964540191436,0.2,0.39999999999999997
13.030128936599487,1.6006964540191437,0.2,0.39999999999999997
10.030128936599484,1.7006964540191438,0.2,0.39999999999999997
13.430128936599488,1.800696454019144,0.2,0.39999999999999997
9.530128936599484,1.900696454019144,0.2,0.39999999999999997
10.430128936599484,1.900696454019144,0.2,0.39999999999999997
10.830128936599484,1.900696454019144,0.2,0.39999999999999997
11.230128936599485,1.900696454019144,0.2,0.39999999999999997
11.630128936599485,1.900696454019144,0.2,0.39999999999999997
12.030128936599485,1.900696454019144,0.2,0.39999999999999997
12.430128936599486,1.900696454019144,0.2,0.39999999999999997
12.830128936599486,2.000696454019144,0.2,0.39999999999999997
13.830128936599488,2.000696454019144,0.2,0.39999999999999997
8.930128936599484,2.100696454019144,0.2,0.39999999999999997
9.930128936599484,2.100696454019144,0.2,0.39999999999999997
13.230128936599487,2.2006964540191443,0.2,0.39999999999999997
8.530128936599484,2.3006964540191444,0.2,0.39999999999999997
9.330128936599484,2.3006964540191444,0.2,0.39999999999999997
10.330128936599484,2.3006964540191444,0.2,0.39999999999999997
10.730128936599485,2.3006964540191444,0.2,0.39999999999999997
11.130128936599485,2.3006964540191444,0.2,0.39999999999999997
11.530128936599485,2.3006964540191444,0.2,0.39999999999999997
11.930128936599486,2.3006964540191444,0.2,0.39999999999999997
12.330128936599486,2.3006964540191444,0.2,0.39999999999999997
14.130128936599487,2.3006964540191444,0.2,0.39999999999999997
12.730128936599487,2.4006964540191444,0.2,0.39999999999999997
13.630128936599487,2.4006964540191444,0.2,0.39999999999999997
14.530128936599489,2.4006964540191444,0.2,0.39999999999999997
8.930128936599484,2.5006964540191445,0.2,0.39999999999999997
9.730128936599485,2.5006964540191445,0.2,0.39999999999999997
13.130128936599487,2.6006964540191446,0.2,0.39999999999999997
14.930128936599488,2.6006964540191446,0.2,0.39999999999999997
8.230128936599483,2.7006964540191447,0.2,0.39999999999999997
9.330128936599484,2.7006964540191447,0.2,0.39999999999999997
10.130128936599485,2.7006964540191447,0.2,0.39999999999999997
10.530128936599485,2.7006964540191447,0.2,0.39999999999999997
13.930128936599488,2.7006964540191447,0.2,0.39999999999999997
8.630128936599483,2.800696454019145,0.2,0.39999999999999997
13.530128936599487,2.800696454019145,0.2,0.39999999999999997
14.330128936599488,2.800696454019145,0.2,0.39999999999999997
9.730128936599485,2.900696454019145,0.2,0.39999999999999997
15.230128936599488,2.900696454019145,0.2,0.39999999999999997
9.030128936599484,3.000696454019145,0.2,0.39999999999999997
12.930128936599488,3.000696454019145,0.2,0.39999999999999997
14.730128936599488,3.000696454019145,0.2,0.39999999999999997
7.930128936599482,3.100696454019145,0.2,0.39999999999999997
8.330128936599483,3.100696454019145,0.2,0.39999999999999997
10.130128936599485,3.100696454019145,0.2,0.39999999999999997
10.530128936599485,3.100696454019145,0.2,0.39999999999999997
13.830128936599488,3.100696454019145,0.2,0.39999999999999997
13.330128936599486,3.200696454019145,0.2,0.39999999999999997
14.230128936599488,3.200696454019145,0.2,0.39999999999999997
15.530128936599489,3.200696454019145,0.2,0.39999999999999997
8.730128936599483,3.3006964540191452,0.2,0.39999999999999997
15.030128936599489,3.3006964540191452,0.2,0.39999999999999997
14.630128936599489,3.4006964540191453,0.2,0.39999999999999997
7.6301289365994815,3.5006964540191454,0.2,0.39999999999999997
8.030128936599482,3.5006964540191454,0.2,0.39999999999999997
10.330128936599484,3.5006964540191454,0.2,0.39999999999999997
15.83012893659949,3.5006964540191454,0.2,0.39999999999999997
8.430128936599482,3.6006964540191455,0.2,0.39999999999999997
15.33012893659949,3.6006964540191455,0.2,0.39999999999999997
8.830128936599483,3.7006964540191456,0.2,0.39999999999999997
14.930128936599488,3.7006964540191456,0.2,0.39999999999999997
14.530128936599489,3.8006964540191457,0.2,0.39999999999999997
7.330128936599483,3.9006964540191458,0.2,0.39999999999999997
7.730128936599483,3.9006964540191458,0.2,0.39999999999999997
8.130128936599483,3.9006964540191458,0.2,0.39999999999999997
15.630128936599489,3.9006964540191458,0.2,0.39999999999999997
16.03012893659949,3.9006964540191458,0.2,0.39999999999999997
9.230128936599483,4.000696454019145,0.2,0.39999999999999997
15.230128936599488,4.000696454019145,0.2,0.39999999999999997
7.030128936599482,4.300696454019146,0.2,0.39999999999999997
7.430128936599482,4.300696454019146,0.2,0.39999999999999997
7.830128936599483,4.300696454019146,0.2,0.39999999999999997
8.230128936599483,4.300696454019146,0.2,0.39999999999999997
15.530128936599489,4.300696454019146,0.2,0.39999999999999997
15.93012893659949,4.300696454019146,0.2,0.39999999999999997
15.130128936599489,4.600696454019147,0.2,0.39999999999999997
6.830128936599482,4.7006964540191465,0.2,0.39999999999999997
7.230128936599482,4.7006964540191465,0.2,0.39999999999999997
7.730128936599483,4.7006964540191465,0.2,0.39999999999999997
8.130128936599483,4.7006964540191465,0.2,0.39999999999999997
15.530128936599489,4.7006964540191465,0.2,0.39999999999999997
15.93012893659949,4.7006964540191465,0.2,0.39999999999999997
6.530128936599482,5.000696454019147,0.2,0.39999999999999997
15.130128936599489,5.000696454019147,0.2,0.39999999999999997
16.230128936599492,5.000696454019147,0.2,0.39999999999999997
6.930128936599482,5.100696454019147,0.2,0.39999999999999997
7.330128936599483,5.100696454019147,0.2,0.39999999999999997
15.530128936599489,5.100696454019147,0.2,0.39999999999999997
15.93012893659949,5.300696454019147,0.2,0.39999999999999997
6.330128936599481,5.4006964540191476,0.2,0.39999999999999997
14.930128936599488,5.4006964540191476,0.2,0.39999999999999997
16.33012893659949,5.4006964540191476,0.2,0.39999999999999997
6.730128936599481,5.500696454019147,0.2,0.39999999999999997
7.1301289365994815,5.500696454019147,0.2,0.39999999999999997
15.33012893659949,5.500696454019147,0.2,0.39999999999999997
15.730128936599488,5.700696454019148,0.2,0.39999999999999997
